#Types Before Cut: 11091
#Types After Cut: 9685
#Search Hits: 0
735	7	13.036	ходил
736	14	13.029	главное
737	17	12.932	начал
738	35	12.889	себя
739	13	12.715	юлия
740	45	12.555	эту
741	24	12.434	шесть
742	8	12.314	купила
743	8	12.314	маленькие
744	18	12.290	сильно
745	20	12.240	каких
746	11	12.222	писала
747	11	12.222	рядом
748	11	12.222	утром
749	10	12.087	народ
750	9	12.084	ан
751	9	12.084	видел
752	9	12.084	пару
753	9	12.084	половиной
754	9	12.084	ушли
755	21	11.820	кого
756	14	11.705	вся
757	115	11.552	были
758	16	11.391	наш
759	16	11.391	семь
760	13	11.326	море
761	13	11.326	пойти
762	48	11.075	хотя
763	12	10.970	плохо
764	15	10.950	семьи
765	85	10.750	можно
766	6	10.688	всяких
767	6	10.688	думали
768	6	10.688	закончила
769	6	10.688	знаем
770	6	10.688	ка
771	6	10.688	книги
772	6	10.688	лагерь
773	6	10.688	мужчина
774	6	10.688	написала
775	6	10.688	носили
776	6	10.688	поговорим
777	6	10.688	рассказывать
778	6	10.688	русские
779	6	10.688	свет
780	6	10.688	семью
781	6	10.688	скажу
782	6	10.688	слава
783	6	10.688	страшно
784	6	10.688	судить
785	6	10.688	ушел
786	11	10.646	город
787	35	10.617	этим
788	4	10.538	apro
789	4	10.538	class
790	4	10.538	glass
791	4	10.538	mixed
792	4	10.538	note
793	4	10.538	pl
794	4	10.538	spro
795	4	10.538	tor
796	4	10.538	барашков
797	4	10.538	бассейн
798	4	10.538	беззеркалки
799	4	10.538	белорусским
800	4	10.538	белые
801	4	10.538	братьях
802	4	10.538	буква
803	4	10.538	вай
804	4	10.538	венеру
805	4	10.538	верю
806	4	10.538	веселая
807	4	10.538	витя
808	4	10.538	встретилась
809	4	10.538	всякое
810	4	10.538	всём
811	4	10.538	вышки
812	4	10.538	гитара
813	4	10.538	гитаре
814	4	10.538	гкчп
815	4	10.538	глазами
816	4	10.538	голова
817	4	10.538	голове
818	4	10.538	гриша
819	4	10.538	громкоговорителя
820	4	10.538	грусти
821	4	10.538	гуляют
822	4	10.538	даша
823	4	10.538	девочку
824	4	10.538	девятый
825	4	10.538	длинный
826	4	10.538	дочь
827	4	10.538	думал
828	4	10.538	дяди
829	4	10.538	еду
830	4	10.538	ехал
831	4	10.538	ехала
832	4	10.538	забрали
833	4	10.538	задавать
834	4	10.538	задания
835	4	10.538	задний
836	4	10.538	закончу
837	4	10.538	заметила
838	4	10.538	занималась
839	4	10.538	занимаюсь
840	4	10.538	звукооператором
841	4	10.538	ивановна
842	4	10.538	интереснее
843	4	10.538	кагоцел
844	4	10.538	камеры
845	4	10.538	капитан
846	4	10.538	каракатица
847	4	10.538	касательно
848	4	10.538	кастрюля
849	4	10.538	километра
850	4	10.538	кларнет
851	4	10.538	классные
852	4	10.538	книгу
853	4	10.538	комнату
854	4	10.538	королёв
855	4	10.538	кот
856	4	10.538	кота
857	4	10.538	кошмар
858	4	10.538	крутая
859	4	10.538	крутой
860	4	10.538	крутые
861	4	10.538	крыс
862	4	10.538	крысы
863	4	10.538	купались
864	4	10.538	кухня
865	4	10.538	лебединое
866	4	10.538	лесу
867	4	10.538	лингвистов
868	4	10.538	любила
869	4	10.538	любимого
870	4	10.538	мамаша
871	4	10.538	метров
872	4	10.538	мечта
873	4	10.538	мило
874	4	10.538	минута
875	4	10.538	моим
876	4	10.538	моменты
877	4	10.538	муж
878	4	10.538	навруз
879	4	10.538	нарисован
880	4	10.538	наурыз
881	4	10.538	неловко
882	4	10.538	ночью
883	4	10.538	нравилось
884	4	10.538	нууу
885	4	10.538	общался
886	4	10.538	общежитии
887	4	10.538	одногруппников
888	4	10.538	описать
889	4	10.538	орех
890	4	10.538	орехи
891	4	10.538	остановился
892	4	10.538	остановки
893	4	10.538	отвезли
894	4	10.538	отучилась
895	4	10.538	охота
896	4	10.538	пастернаке
897	4	10.538	первокурсников
898	4	10.538	песни
899	4	10.538	пилот
900	4	10.538	платья
901	4	10.538	побывала
902	4	10.538	поел
903	4	10.538	поесть
904	4	10.538	позвоню
905	4	10.538	пойду
906	4	10.538	правой
907	4	10.538	представляла
908	4	10.538	привод
909	4	10.538	придумали
910	4	10.538	придётся
911	4	10.538	приезжаю
912	4	10.538	пришёл
913	4	10.538	профессии
914	4	10.538	профессия
915	4	10.538	пускай
916	4	10.538	пятьсот
917	4	10.538	разборка
918	4	10.538	расскажите
919	4	10.538	рассказываешь
920	4	10.538	расшифровывать
921	4	10.538	ребёнка
922	4	10.538	родилась
923	4	10.538	руками
924	4	10.538	руню
925	4	10.538	руня
926	4	10.538	русскому
927	4	10.538	ручки
928	4	10.538	саду
929	4	10.538	сбил
930	4	10.538	сверху
931	4	10.538	секунды
932	4	10.538	селекции
933	4	10.538	сзади
934	4	10.538	сидят
935	4	10.538	слышу
936	4	10.538	собаки
937	4	10.538	собираешься
938	4	10.538	советую
939	4	10.538	соционике
940	4	10.538	специфический
941	4	10.538	стану
942	4	10.538	стекает
943	4	10.538	стой
944	4	10.538	столетию
945	4	10.538	стою
946	4	10.538	стоя
947	4	10.538	стоял
948	4	10.538	стояла
949	4	10.538	строили
950	4	10.538	строительный
951	4	10.538	суп
952	4	10.538	счастлива
953	4	10.538	танцевать
954	4	10.538	танцпол
955	4	10.538	твоего
956	4	10.538	твоим
957	4	10.538	трамвай
958	4	10.538	тысяча
959	4	10.538	тётя
960	4	10.538	улучшается
961	4	10.538	умный
962	4	10.538	университетах
963	4	10.538	урок
964	4	10.538	учатся
965	4	10.538	учила
966	4	10.538	училище
967	4	10.538	учусь
968	4	10.538	фай
969	4	10.538	физтех
970	4	10.538	финиш
971	4	10.538	фонема
972	4	10.538	фразу
973	4	10.538	фундук
974	4	10.538	хвост
975	4	10.538	хлеб
976	4	10.538	хобби
977	4	10.538	хорватия
